shana,kvish,keta,maslul,hodesh,taarich,yom,shaa,nefah,status
2015,1,10,2,6,16,3,5,1158
2015,1,10,2,6,16,3,6,4205
2015,1,10,2,6,16,3,7,4380
2015,1,10,2,6,16,3,8,4200
2015,1,10,2,6,16,3,9,4074
2015,1,10,2,6,16,3,10,4365
2015,1,10,2,6,16,3,11,3972
2015,1,10,2,6,16,3,12,3747
2015,1,10,2,6,16,3,13,3691
2015,1,10,2,6,16,3,14,2203
2015,1,10,2,6,16,3,15,1251
2015,1,10,2,6,16,3,16,2772
2015,1,10,2,6,16,3,17,3817
2015,1,10,2,6,16,3,18,3723
2015,1,10,2,6,16,3,19,3225
2015,1,10,2,6,16,3,20,2893
2015,1,10,2,6,16,3,21,2266
2015,1,10,2,6,16,3,22,1488
2015,1,10,2,6,16,3,23,1178
2015,1,10,2,6,17,4,0,1013
2015,1,10,2,6,17,4,1,561
2015,1,10,2,6,17,4,2,409
2015,1,10,2,6,17,4,3,409
2015,1,10,2,6,17,4,4,464
2015,1,10,2,6,17,4,5,1107
2015,1,10,2,6,17,4,6,4006
2015,1,10,2,6,17,4,7,4787
2015,1,10,2,6,17,4,8,3967
2015,1,10,2,6,17,4,9,4032
2015,1,10,2,6,17,4,10,4267
2015,1,10,2,6,17,4,11,3971
2015,1,10,2,6,17,4,12,3762
2015,1,10,2,6,17,4,13,3721
2015,1,10,2,6,17,4,14,3737
2015,1,10,2,6,17,4,15,3354
2015,1,10,2,6,17,4,16,2823
2015,1,10,2,6,17,4,17,3103
2015,1,10,2,6,17,4,18,3373
2015,1,10,2,6,17,4,19,3555
2015,1,10,2,6,17,4,20,3414
2015,1,10,2,6,17,4,21,2256
2015,1,10,2,6,17,4,22,1699
2015,1,10,2,6,17,4,23,1287
2015,1,10,2,6,18,5,0,1181
2015,1,10,2,6,18,5,1,676
2015,1,10,2,6,18,5,2,394
2015,1,10,2,6,18,5,3,458
2015,1,10,2,6,18,5,4,460
2015,1,10,2,6,18,5,5,1101
2015,1,10,2,6,18,5,6,4071
2015,1,10,2,6,18,5,7,4682
2015,1,10,2,6,18,5,8,4151
2015,1,10,2,6,18,5,9,4090
2015,1,10,2,6,18,5,10,4201
2015,1,10,2,6,18,5,11,4043
2015,1,10,2,6,18,5,12,3552
2015,1,10,2,6,18,5,13,3803
2015,1,10,2,6,18,5,14,3742
2015,1,10,2,6,18,5,15,3247,
2015,1,10,2,6,18,5,16,2017,
2015,1,10,2,6,18,5,17,3611,4
2015,1,10,2,6,18,5,18,2544,
2015,1,10,2,6,18,5,19,3487,
2015,1,10,2,6,18,5,20,3251,
2015,1,10,2,6,18,5,21,2902,
2015,1,10,2,6,18,5,22,2330,
2015,1,10,2,6,18,5,23,2095,
2015,1,10,2,6,19,6,0,1599,
2015,1,10,2,6,19,6,1,1100,
2015,1,10,2,6,19,6,2,601,
2015,1,10,2,6,19,6,3,561,
2015,1,10,2,6,19,6,4,625,
2015,1,10,2,6,19,6,5,876,
2015,1,10,2,6,19,6,6,1502,
2015,1,10,2,6,19,6,7,2325
2015,1,10,2,6,19,6,8,3764
2015,1,10,2,6,19,6,9,3816
2015,1,10,2,6,19,6,10,3478
2015,1,10,2,6,19,6,11,3513
2015,1,10,2,6,19,6,12,3608
2015,1,10,2,6,19,6,13,3293
2015,1,10,2,6,19,6,14,2908
2015,1,10,2,6,19,6,15,2605
2015,1,10,2,6,19,6,16,2320
2015,1,10,2,6,19,6,17,2508
2015,1,10,2,6,19,6,18,2419
2015,1,10,2,6,19,6,19,2491
2015,1,10,2,6,19,6,20,1972
2015,1,10,2,6,19,6,21,2485
2015,1,10,2,6,19,6,22,2865
2015,1,10,2,6,19,6,23,2639
2015,1,10,2,6,20,7,0,1605
2015,1,10,2,6,20,7,1,750
2015,1,10,2,6,20,7,2,375
2015,1,10,2,6,20,7,3,375
2015,1,10,2,6,20,7,4,306
2015,1,10,2,6,20,7,5,297
2015,1,10,2,6,20,7,6,558
2015,1,10,2,6,20,7,7,658
2015,1,10,2,6,20,7,8,856
2015,1,10,2,6,20,7,9,1535
2015,1,10,2,6,20,7,10,2388
2015,1,10,2,6,20,7,11,2502
2015,1,10,2,6,20,7,12,2569
2015,1,10,2,6,20,7,13,2518
2015,1,10,2,6,20,7,14,2394
2015,1,10,2,6,20,7,15,2448
2015,1,10,2,6,20,7,16,2722
2015,1,10,2,6,20,7,17,2846
2015,1,10,2,6,20,7,18,2846
2015,1,10,2,6,20,7,19,2856
2015,1,10,2,6,20,7,20,3346
2015,1,10,2,6,20,7,21,2965
2015,1,10,2,6,20,7,22,2309
2015,1,10,2,6,20,7,23,1628
2015,1,10,2,6,21,1,0,1118
2015,1,10,2,6,21,1,1,572
2015,1,10,2,6,21,1,2,396
2015,1,10,2,6,21,1,3,449
2015,1,10,2,6,21,1,4,597
2015,1,10,2,6,21,1,5,1253
2015,1,10,2,6,21,1,6,4188
2015,1,10,2,6,21,1,7,4378
2015,1,10,2,6,21,1,8,3736
2015,1,10,2,6,21,1,9,3406
2015,1,10,2,6,21,1,10,3018
2015,1,10,2,6,21,1,11,3459
2015,1,10,2,6,21,1,12,3713
2015,1,10,2,6,21,1,13,3696
2015,1,10,2,6,21,1,14,3564
2015,1,10,2,6,21,1,15,3785
2015,1,10,2,6,21,1,16,3613
2015,1,10,2,6,21,1,17,3772
2015,1,10,2,6,21,1,18,3638
2015,1,10,2,6,21,1,19,3242
2015,1,10,2,6,21,1,20,2814
2015,1,10,2,6,21,1,21,2124
2015,1,10,2,6,21,1,22,1659
2015,1,10,2,6,21,1,23,1322
2015,1,52,1,6,15,2,0,720
2015,1,52,1,6,15,2,1,408
2015,1,52,1,6,15,2,2,318
2015,1,52,1,6,15,2,3,258
